state,code_state,district,code_district,code_state_district,year,population_total,area_km2,population_growth,housing_total,housing_occupied,housing_empty,household_total,household_size_avg,sex_male,sex_female,nationality_citizen,nationality_non_citizen,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,age_0_14,age_15_64,age_65_above,marital_of_age,marital_never_married,marital_married,marital_widowed,marital_separated,marital_unknown,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,religion_unknown,density_urban,density_rural,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
Terengganu,11,Hulu Terengganu,6,11_6,2000,62322.0,3875,0.9,14954.0,12758.0,2196.0,12877.0,4.8,31505.0,30817.0,61569.0,753.0,61140.0,346.0,19.0,64.0,25001.0,33959.0,3362.0,37321.0,11950.0,22515.0,2250.0,606.0,,61946.0,22.0,291.0,22.0,30,11.0,,,62322.0,,,,,,,,,,,
Terengganu,11,Hulu Terengganu,6,11_6,2010,70800.0,3875,1.3,16968.0,14179.0,2789.0,14709.0,4.7,36446.0,34354.0,68717.0,2083.0,68277.0,310.0,95.0,35.0,21951.0,43982.0,4867.0,48849.0,18113.0,27022.0,3246.0,468.0,,69638.0,44.0,541.0,523.0,8,7.0,39.0,,70800.0,,,,,,,,,,,
Terengganu,11,Hulu Terengganu,6,11_6,2020,69881.0,3875,-0.1,20949.0,17004.0,3945.0,16907.0,4.0,37051.0,32830.0,65984.0,3897.0,65570.0,148.0,12.0,254.0,18072.0,46344.0,5465.0,51809.0,19209.0,28009.0,3486.0,801.0,304.0,68776.0,67.0,725.0,79.0,4,3.0,227.0,13653.0,56228.0,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,1970,,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,1980,,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,1991,42434.0,1304,,9897.0,8330.0,1567.0,8381.0,4.9,21573.0,20861.0,41387.0,1047.0,41112.0,182.0,6.0,87.0,19395.0,21182.0,1857.0,28605.0,11914.0,14947.0,1129.0,615.0,,42207.0,16.0,182.0,3.0,11,1.0,,,42434.0,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,2000,50346.0,1304,1.7,11747.0,9698.0,2049.0,9845.0,5.1,25658.0,24688.0,49210.0,1136.0,48980.0,130.0,8.0,92.0,22081.0,26094.0,2171.0,28265.0,8999.0,17283.0,1528.0,455.0,,50203.0,12.0,54.0,8.0,68,1.0,,,50346.0,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,2010,54563.0,1304,0.8,12818.0,11044.0,1774.0,11345.0,4.7,27648.0,26915.0,53470.0,1093.0,53316.0,123.0,10.0,21.0,19205.0,32386.0,2972.0,35358.0,12980.0,19814.0,2207.0,357.0,,54398.0,15.0,132.0,18.0,,,,,54563.0,,,,,,,,,,,
Terengganu,11,Setiu,7,11_7,2020,59651.0,1304,0.9,15555.0,13163.0,2392.0,13763.0,4.4,30345.0,29306.0,58313.0,1338.0,58130.0,65.0,23.0,95.0,17442.0,38513.0,3696.0,42209.0,16044.0,22852.0,2770.0,499.0,44.0,59438.0,54.0,76.0,50.0,23,7.0,3.0,,59651.0,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,1970,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,1980,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,1991,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,2000,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,2010,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terengganu,11,Kuala Nerus,8,11_8,2020,145642.0,398,,38903.0,32735.0,6168.0,35392.0,4.1,72490.0,73152.0,143337.0,2305.0,140867.0,1768.0,510.0,192.0,38012.0,100358.0,7272.0,107630.0,47153.0,54284.0,4934.0,1134.0,125.0,142898.0,347.0,1692.0,511.0,65,58.0,71.0,135914.0,9728.0,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,1970,59778.0,2240,,,,,,,32641.0,27137.0,59778.0,,30905.0,21359.0,,7514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,1980,113708.0,2240,6.4,,,,,,61330.0,52378.0,113708.0,,87085.0,25433.0,877.0,313.0,46778.0,65288.0,1642.0,,,,,,,,,,,,,,43200.0,70508.0,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,1991,244728.0,2240,7.7,50479.0,43832.0,6647.0,48694.0,5.0,130312.0,114416.0,152695.0,92033.0,58814.0,35097.0,1278.0,57506.0,94468.0,146793.0,3467.0,174313.0,77382.0,90089.0,4556.0,2286.0,,187399.0,26757.0,23099.0,528.0,4361,983.0,205.0,124943.0,119785.0,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,2000,305080.0,2240,2.2,60269.0,56396.0,3873.0,59351.0,5.1,157302.0,147778.0,211873.0,93207.0,133003.0,36687.0,1097.0,41086.0,117186.0,182439.0,5455.0,187894.0,64162.0,116502.0,5323.0,1907.0,,244228.0,32677.0,24959.0,307.0,2118,509.0,282.0,213745.0,91335.0,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,2010,397673.0,2240,2.7,69568.0,62890.0,6678.0,67654.0,5.5,203920.0,193753.0,232944.0,164729.0,185897.0,40061.0,833.0,6153.0,129622.0,257892.0,10159.0,268051.0,89376.0,166263.0,9208.0,3204.0,,325222.0,41437.0,29070.0,303.0,247,218.0,1176.0,257414.0,140259.0,,,,,,,,,,,
Sabah,12,Tawau,1,12_1,2020,372615.0,2240,-0.7,78447.0,73057.0,5390.0,74388.0,5.0,194340.0,178275.0,263527.0,109088.0,215516.0,37151.0,628.0,10232.0,85174.0,266724.0,20717.0,252867.0,89310.0,144149.0,8924.0,4293.0,6191.0,312211.0,28253.0,29984.0,331.0,242,417.0,1177.0,288748.0,83867.0,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,1970,29135.0,7444,,,,,,,16248.0,12887.0,29135.0,,15079.0,5882.0,,8174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,1980,51772.0,7444,5.7,,,,,,28359.0,23413.0,51772.0,,44565.0,6731.0,409.0,67.0,22367.0,28768.0,637.0,,,,,,,,,,,,,,14938.0,36834.0,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,1991,118096.0,7444,8.2,25915.0,21942.0,3973.0,23570.0,5.0,64777.0,53319.0,63735.0,54361.0,41351.0,8080.0,585.0,13719.0,45115.0,71766.0,1215.0,83556.0,36640.0,43793.0,2229.0,894.0,,94591.0,16179.0,4910.0,223.0,1400,209.0,365.0,44614.0,73482.0,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,2000,156297.0,7444,2.8,31088.0,29000.0,2088.0,29933.0,5.2,82287.0,74010.0,102829.0,53468.0,84855.0,9887.0,737.0,7350.0,63651.0,90449.0,2197.0,92646.0,31773.0,57693.0,2333.0,847.0,,127755.0,20379.0,6971.0,219.0,535,210.0,228.0,74665.0,81632.0,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,2010,199830.0,7444,2.5,34164.0,31953.0,2211.0,36328.0,5.4,102660.0,97170.0,125453.0,74377.0,109410.0,12078.0,459.0,3506.0,71783.0,124518.0,3529.0,128047.0,46920.0,76268.0,3666.0,1193.0,,162480.0,24419.0,8095.0,150.0,221,30.0,4435.0,107908.0,91922.0,,,,,,,,,,,
Sabah,12,Lahad Datu,2,12_2,2020,229138.0,7444,1.4,49549.0,48007.0,1542.0,49147.0,4.6,121815.0,107323.0,146081.0,83057.0,130963.0,10108.0,394.0,4616.0,55982.0,161865.0,11291.0,155732.0,56690.0,88842.0,4795.0,2105.0,3300.0,202382.0,18379.0,7471.0,202.0,161,37.0,506.0,97405.0,131733.0,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,1970,24610.0,1145,,,,,,,12795.0,11815.0,24610.0,,20217.0,1617.0,,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,1980,52215.0,1145,7.5,,,,,,27218.0,24997.0,52215.0,,50501.0,1546.0,102.0,66.0,23949.0,27547.0,719.0,,,,,,,,,,,,,,,52215.0,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,1991,91828.0,1145,5.6,15764.0,13942.0,1822.0,15205.0,6.0,47214.0,44614.0,54835.0,36993.0,49543.0,1149.0,210.0,3933.0,39402.0,50743.0,1683.0,63372.0,26885.0,32988.0,2662.0,837.0,,87799.0,2161.0,692.0,55.0,294,728.0,32.0,28246.0,63582.0,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,2000,108526.0,1145,1.7,23500.0,16761.0,6739.0,17547.0,6.1,54743.0,53783.0,75448.0,33078.0,71799.0,1018.0,231.0,2400.0,47489.0,58626.0,2411.0,61037.0,19017.0,38903.0,2519.0,598.0,,105001.0,1945.0,603.0,14.0,106,809.0,48.0,43469.0,65057.0,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,2010,133164.0,1145,2.0,21419.0,19417.0,2002.0,19860.0,6.7,66847.0,66317.0,92996.0,40168.0,90632.0,1060.0,74.0,1230.0,54273.0,75404.0,3487.0,78891.0,30389.0,44393.0,3193.0,916.0,,129138.0,2230.0,366.0,16.0,159,1067.0,188.0,59161.0,74003.0,,,,,,,,,,,
Sabah,12,Semporna,3,12_3,2020,166587.0,1145,2.2,31553.0,28350.0,3203.0,29042.0,5.7,85401.0,81186.0,102740.0,63847.0,100694.0,1007.0,79.0,960.0,43261.0,116057.0,7269.0,103018.0,38380.0,58008.0,4549.0,1924.0,157.0,161797.0,2084.0,663.0,86.0,74,1882.0,1.0,83337.0,83250.0,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,1970,72387.0,2266,,,,,,,38683.0,33704.0,72387.0,,29487.0,36648.0,,6252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,1980,113496.0,2266,4.5,,,,,,59131.0,54365.0,113496.0,,74512.0,37948.0,676.0,360.0,48584.0,62590.0,2322.0,,,,,,,,,,,,,,70420.0,43076.0,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,1991,222817.0,2266,6.7,44540.0,37489.0,7051.0,40530.0,5.4,114241.0,108576.0,155384.0,67433.0,79067.0,45637.0,1070.0,29610.0,89396.0,128909.0,4512.0,157376.0,70360.0,80439.0,4806.0,1771.0,,160585.0,22539.0,31314.0,450.0,6049,1256.0,209.0,156675.0,66142.0,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,2000,348930.0,2266,4.5,65359.0,63026.0,2333.0,65142.0,5.3,178393.0,170537.0,246135.0,102795.0,162540.0,61172.0,1199.0,21224.0,132851.0,208404.0,7675.0,216079.0,76174.0,131231.0,6437.0,2237.0,,262151.0,37110.0,45157.0,463.0,2433,932.0,684.0,276791.0,72139.0,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,2010,396290.0,2266,1.3,64107.0,57632.0,6475.0,60534.0,5.7,208560.0,187730.0,251450.0,144840.0,178521.0,63201.0,974.0,8754.0,110844.0,275157.0,10289.0,285446.0,119711.0,155024.0,8493.0,2218.0,,302829.0,40384.0,49958.0,480.0,672,215.0,1752.0,324195.0,72095.0,,,,,,,,,,,
Sabah,12,Sandakan,4,12_4,2020,439050.0,2266,1.0,86134.0,76809.0,9325.0,82064.0,5.3,226049.0,213001.0,298024.0,141026.0,239009.0,52863.0,818.0,5334.0,104481.0,309403.0,25166.0,307837.0,127401.0,155524.0,9111.0,4939.0,10862.0,353165.0,39280.0,42897.0,416.0,832,1105.0,1355.0,334374.0,104676.0,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,1970,14141.0,6605,,,,,,,7693.0,6448.0,14141.0,,13017.0,427.0,,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,1980,25434.0,6605,5.9,,,,,,14840.0,10594.0,25434.0,,24644.0,692.0,79.0,19.0,9812.0,15366.0,256.0,,,,,,,,,,,,,,,25434.0,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,1991,59072.0,6605,8.4,16024.0,12853.0,3171.0,14043.0,4.2,34817.0,24255.0,26977.0,32095.0,20617.0,850.0,163.0,5347.0,20329.0,38232.0,511.0,43559.0,18469.0,23397.0,1080.0,613.0,,45451.0,12851.0,390.0,93.0,211,37.0,39.0,,59072.0,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,2000,88697.0,6605,4.1,20380.0,19663.0,717.0,20149.0,4.2,51801.0,36896.0,23841.0,64856.0,18004.0,413.0,135.0,5289.0,29995.0,58172.0,530.0,58702.0,20974.0,35982.0,1038.0,708.0,,78806.0,8681.0,151.0,93.0,44,4.0,918.0,,88697.0,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,2010,146987.0,6605,5.1,23416.0,21170.0,2246.0,22332.0,5.8,82839.0,64148.0,31603.0,115384.0,27882.0,498.0,132.0,3091.0,39711.0,106064.0,1212.0,107276.0,41974.0,62596.0,1468.0,1238.0,,132356.0,12435.0,250.0,106.0,1006,26.0,808.0,15499.0,131488.0,,,,,,,,,,,
Sabah,12,Kinabatangan,5,12_5,2020,143112.0,6605,-0.3,32969.0,31829.0,1140.0,32021.0,4.5,79600.0,63512.0,42758.0,100354.0,39256.0,316.0,91.0,3095.0,25877.0,112733.0,4502.0,96953.0,34294.0,58551.0,1984.0,1148.0,976.0,131304.0,11525.0,109.0,127.0,12,5.0,30.0,18642.0,124470.0,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,1970,26756.0,5498,,,,,,,14659.0,12097.0,26756.0,,22976.0,996.0,,2784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,1980,30066.0,5498,1.2,,,,,,16523.0,13543.0,30066.0,,29162.0,734.0,146.0,24.0,12659.0,17079.0,328.0,,,,,,,,,,,,,,,30066.0,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,1991,54539.0,5498,6.0,13074.0,10684.0,2390.0,11714.0,4.6,29497.0,25042.0,37284.0,17255.0,32927.0,883.0,183.0,3291.0,22914.0,31016.0,609.0,37541.0,15476.0,20599.0,1113.0,353.0,,32485.0,18594.0,512.0,134.0,138,2603.0,29.0,,54539.0,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,2000,75586.0,5498,3.3,23400.0,15769.0,7631.0,16367.0,4.6,40762.0,34824.0,49323.0,26263.0,45735.0,784.0,155.0,2649.0,29334.0,44857.0,1395.0,46252.0,15859.0,28543.0,1416.0,434.0,,46393.0,24849.0,313.0,67.0,148,1534.0,2282.0,,75586.0,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,2010,104484.0,5498,3.2,20067.0,17989.0,2078.0,18269.0,5.7,58437.0,46047.0,59239.0,45245.0,57241.0,875.0,90.0,1033.0,35759.0,66717.0,2008.0,68725.0,22895.0,43861.0,1487.0,482.0,,71578.0,30325.0,467.0,40.0,17,828.0,1229.0,,104484.0,,,,,,,,,,,
Sabah,12,Beluran,6,12_6,2020,77125.0,5498,-3.0,23094.0,19241.0,3853.0,19953.0,3.8,41675.0,35450.0,43723.0,33402.0,42931.0,249.0,41.0,502.0,18534.0,54920.0,3671.0,51226.0,14268.0,33115.0,1320.0,507.0,2016.0,63648.0,12755.0,140.0,168.0,7,400.0,7.0,,77125.0,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,1970,60382.0,351,,,,,,,31558.0,28824.0,60382.0,,28741.0,28297.0,,3344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,1980,108725.0,351,5.9,,,,,,56253.0,52472.0,108725.0,,64688.0,41842.0,1102.0,1093.0,40839.0,65631.0,2255.0,,,,,,,,,,,,,,55997.0,52728.0,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,1991,209175.0,351,6.5,38957.0,34536.0,4421.0,39297.0,5.1,106837.0,102338.0,172080.0,37095.0,98695.0,57864.0,1690.0,13831.0,75582.0,129502.0,4091.0,153322.0,72190.0,75731.0,3987.0,1414.0,,105379.0,61129.0,31788.0,650.0,2527,5772.0,197.0,160184.0,48991.0,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,2000,355435.0,351,5.3,66644.0,63959.0,2685.0,66883.0,5.2,179495.0,175940.0,303596.0,51839.0,209401.0,82837.0,2287.0,9071.0,123071.0,225077.0,7287.0,232364.0,90136.0,134409.0,5489.0,2330.0,,197744.0,107106.0,42523.0,823.0,2713,3980.0,546.0,306920.0,48515.0,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,2010,452058.0,351,2.4,81276.0,70971.0,10305.0,76088.0,5.0,229929.0,222129.0,341502.0,110556.0,240384.0,93429.0,2207.0,5482.0,127286.0,313903.0,10869.0,324772.0,138707.0,177059.0,6332.0,2674.0,,266881.0,125106.0,53345.0,1035.0,867,1702.0,3122.0,414388.0,37670.0,,,,,,,,,,,
Sabah,12,Kota Kinabalu,7,12_7,2020,500421.0,351,1.0,112750.0,101734.0,11016.0,113507.0,4.4,256739.0,243682.0,413799.0,86622.0,330374.0,77306.0,2022.0,4097.0,131606.0,336891.0,31924.0,362861.0,131466.0,213365.0,8525.0,5729.0,3776.0,304838.0,148336.0,41865.0,1482.0,928,2779.0,193.0,470204.0,30217.0,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,1970,22700.0,3608,,,,,,,11533.0,11167.0,22700.0,,22359.0,239.0,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,1980,28047.0,3608,2.1,,,,,,14369.0,13678.0,28047.0,,27307.0,624.0,14.0,102.0,13033.0,14558.0,456.0,,,,,,,,,,,,,,,28047.0,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,1991,49358.0,3608,5.7,10622.0,8613.0,2009.0,9135.0,5.3,25594.0,23764.0,45183.0,4175.0,43175.0,1058.0,77.0,873.0,22386.0,25903.0,1069.0,33257.0,14951.0,17121.0,959.0,226.0,,22199.0,24627.0,902.0,18.0,347,1074.0,33.0,12791.0,36567.0,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,2000,70685.0,3608,3.6,14297.0,12296.0,2001.0,12583.0,5.6,36351.0,34334.0,65574.0,5111.0,64195.0,846.0,43.0,490.0,30296.0,38364.0,2025.0,40389.0,13754.0,24984.0,1391.0,260.0,,31306.0,37796.0,802.0,14.0,372,337.0,58.0,15629.0,55056.0,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,2010,94092.0,3608,2.9,15512.0,14085.0,1427.0,14207.0,6.6,48341.0,45751.0,88435.0,5657.0,86135.0,1521.0,59.0,720.0,36834.0,53539.0,3719.0,57258.0,23685.0,31309.0,1943.0,321.0,,41426.0,50636.0,839.0,18.0,87,167.0,919.0,20001.0,74091.0,,,,,,,,,,,
Sabah,12,Ranau,8,12_8,2020,85077.0,3608,-1.0,17807.0,16787.0,1020.0,16441.0,5.1,44006.0,41071.0,79650.0,5427.0,78677.0,751.0,36.0,186.0,26922.0,52078.0,6077.0,61435.0,25096.0,33680.0,1734.0,538.0,387.0,38567.0,45666.0,717.0,72.0,17,27.0,11.0,21262.0,63815.0,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,1970,35851.0,1386,,,,,,,17588.0,18263.0,35851.0,,34735.0,1010.0,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,1980,45503.0,1386,2.4,,,,,,22265.0,23238.0,45503.0,,44214.0,1082.0,159.0,48.0,19798.0,24642.0,1063.0,,,,,,,,,,,,,,,45503.0,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,1991,58259.0,1386,2.5,12905.0,11136.0,1769.0,11312.0,5.1,28744.0,29515.0,57343.0,916.0,55787.0,703.0,179.0,674.0,25062.0,31278.0,1919.0,40425.0,17509.0,20391.0,1908.0,617.0,,32335.0,22653.0,958.0,168.0,332,1788.0,23.0,,58259.0,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,2000,72357.0,1386,2.2,16067.0,13619.0,2448.0,13850.0,5.2,35580.0,36777.0,70812.0,1545.0,69223.0,906.0,136.0,547.0,29160.0,39797.0,3400.0,43197.0,14447.0,25891.0,2236.0,623.0,,42512.0,27431.0,918.0,32.0,244,1208.0,12.0,10096.0,62261.0,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,2010,91272.0,1386,2.3,16507.0,14727.0,1780.0,14924.0,5.8,46707.0,44565.0,85405.0,5867.0,83755.0,1171.0,72.0,407.0,30844.0,55356.0,5072.0,60428.0,23470.0,33729.0,2700.0,529.0,,54776.0,34885.0,1085.0,16.0,123,178.0,209.0,18096.0,73176.0,,,,,,,,,,,
Sabah,12,Kota Belud,9,12_9,2020,107243.0,1386,1.6,21393.0,19938.0,1455.0,20823.0,5.1,53945.0,53298.0,103170.0,4073.0,100909.0,1804.0,78.0,379.0,32148.0,68720.0,6375.0,75205.0,28690.0,42292.0,3159.0,1064.0,,69752.0,36700.0,454.0,137.0,17,183.0,,22395.0,84848.0,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,1970,40651.0,1166,,,,,,,20196.0,20455.0,40651.0,,36448.0,3896.0,,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,1980,48374.0,1166,1.7,,,,,,24171.0,24203.0,48374.0,,44372.0,3853.0,105.0,44.0,21026.0,25986.0,1362.0,,,,,,,,,,,,,,,48374.0,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,1991,63995.0,1166,2.8,13664.0,11756.0,1908.0,12150.0,5.2,32500.0,31495.0,60752.0,3243.0,55182.0,3865.0,188.0,1517.0,26495.0,35260.0,2240.0,45389.0,20766.0,22086.0,2040.0,497.0,,28866.0,29985.0,2814.0,52.0,669,1564.0,36.0,,63995.0,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,2000,81215.0,1166,2.4,18661.0,15068.0,3593.0,15605.0,5.1,40949.0,40266.0,76824.0,4391.0,71190.0,3978.0,341.0,1315.0,30353.0,47487.0,3375.0,50862.0,18100.0,29840.0,2401.0,521.0,,39276.0,37835.0,2899.0,55.0,425,685.0,40.0,,81215.0,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,2010,102411.0,1166,2.3,25821.0,20580.0,5241.0,21012.0,4.9,51989.0,50422.0,97243.0,5168.0,91268.0,4418.0,177.0,1380.0,31586.0,66494.0,4331.0,70825.0,26568.0,40278.0,3048.0,931.0,,55340.0,40095.0,2523.0,66.0,107,110.0,4170.0,42141.0,60270.0,,,,,,,,,,,
Sabah,12,Tuaran,10,12_10,2020,135665.0,1166,2.8,34254.0,29105.0,5149.0,29281.0,4.6,68892.0,66773.0,128188.0,7477.0,124083.0,3035.0,159.0,911.0,41546.0,86121.0,7998.0,95739.0,33665.0,55985.0,4108.0,1717.0,264.0,84285.0,49119.0,2030.0,118.0,58,49.0,6.0,60761.0,74904.0,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,1970,26488.0,425,,,,,,,13287.0,13201.0,26488.0,,21990.0,4014.0,,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,1980,37998.0,425,3.6,,,,,,19493.0,18505.0,37998.0,,34277.0,3466.0,189.0,66.0,16471.0,20630.0,897.0,,,,,,,,,,,,,,,37998.0,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,1991,86941.0,425,8.3,17928.0,15708.0,2220.0,16967.0,5.1,44714.0,42227.0,76367.0,10574.0,56407.0,14129.0,816.0,5015.0,32983.0,52049.0,1909.0,62823.0,27890.0,32438.0,1735.0,760.0,,34409.0,39839.0,8784.0,307.0,1600,1902.0,56.0,,86941.0,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,2000,131072.0,425,4.1,27687.0,25760.0,1927.0,27158.0,4.8,66253.0,64819.0,114392.0,16680.0,86308.0,23517.0,886.0,3681.0,46696.0,81387.0,2989.0,84376.0,29874.0,51209.0,2323.0,970.0,,54680.0,59084.0,14072.0,221.0,1322,1428.0,265.0,118417.0,12655.0,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,2010,121934.0,425,-0.7,33580.0,27023.0,6557.0,28074.0,3.9,61779.0,60155.0,101378.0,20556.0,71389.0,27346.0,624.0,2019.0,32641.0,85570.0,3723.0,89293.0,30892.0,54980.0,2338.0,1083.0,,31696.0,65566.0,16811.0,280.0,411,686.0,6484.0,111989.0,9945.0,,,,,,,,,,,
Sabah,12,Penampang,11,12_11,2020,162174.0,425,2.9,44577.0,40202.0,4375.0,41400.0,3.7,85808.0,76366.0,143842.0,18332.0,108532.0,33104.0,517.0,1689.0,42572.0,108609.0,10993.0,123027.0,44345.0,72761.0,3059.0,2279.0,583.0,53607.0,83339.0,23294.0,284.0,661,979.0,10.0,147589.0,14585.0,,,,,,,,,,,
Sabah,12,Papar,12,12_12,1970,34178.0,1243,,,,,,,16999.0,17179.0,34178.0,,27962.0,5412.0,,804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sabah,12,Papar,12,12_12,1980,40722.0,1243,1.8,,,,,,20638.0,20084.0,40722.0,,36443.0,3988.0,253.0,38.0,18048.0,21368.0,1306.0,,,,,,,,,,,,,,,40722.0,,,,,,,,,,,
Sabah,12,Papar,12,12_12,1991,59473.0,1243,3.8,13116.0,11095.0,2021.0,11550.0,5.1,30420.0,29053.0,54585.0,4888.0,45448.0,4886.0,500.0,3751.0,24340.0,32928.0,2205.0,42840.0,19799.0,20863.0,1785.0,393.0,,36732.0,17416.0,3106.0,101.0,806,1273.0,23.0,,59473.0,,,,,,,,,,,
Sabah,12,Papar,12,12_12,2000,88626.0,1243,4.0,17871.0,16047.0,1824.0,16587.0,5.2,45187.0,43439.0,79413.0,9213.0,69974.0,5314.0,417.0,3708.0,32828.0,52380.0,3418.0,55798.0,19960.0,32828.0,2387.0,623.0,,57952.0,25796.0,3596.0,82.0,540,651.0,9.0,27692.0,60934.0,,,,,,,,,,,
Sabah,12,Papar,12,12_12,2010,124420.0,1243,3.4,24493.0,20460.0,4033.0,20883.0,5.3,65240.0,59180.0,103315.0,21105.0,95719.0,6382.0,210.0,1004.0,34895.0,85594.0,3931.0,89525.0,39808.0,46207.0,2817.0,693.0,,84350.0,30492.0,4066.0,31.0,523,179.0,4779.0,62544.0,61876.0,,,,,,,,,,,
Sabah,12,Papar,12,12_12,2020,150667.0,1243,1.9,35354.0,30508.0,4846.0,31066.0,4.8,78791.0,71876.0,138188.0,12479.0,131565.0,5543.0,160.0,920.0,51488.0,92172.0,7007.0,113661.0,49266.0,58239.0,3282.0,1439.0,1435.0,105614.0,40381.0,4330.0,89.0,117,115.0,21.0,85964.0,64703.0,,,,,,,,,,,
Sabah,12,Kudat,13,12_13,1970,66253.0,1287,,,,,,,34061.0,32192.0,66253.0,,55231.0,9442.0,,1580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
